"(0, 11)","(0, 19)","(0, 17)","(0, 15)","(0, 1)","(0, 18)","(0, 12)","(0, 3)","(0, 4)","(0, 10)","(0, 6)","(0, 8)","(0, 5)","(0, 20)","(0, 7)","(0, 16)","(0, 9)","(0, 2)","(0, 14)","(0, 13)",
1.0,0.9483,0.8994,0.8491,0.7993,0.7533,0.7026,0.653,0.6039,0.5522,0.4993,0.4504,0.4019,0.3559,0.3059,0.2523,0.2024,0.1534,0.1015,0.0517,
1.0,0.9495,0.8999,0.8509,0.8023,0.7491,0.6985,0.6504,0.601,0.5532,0.5032,0.4584,0.4092,0.3594,0.3084,0.2573,0.2079,0.1559,0.1071,0.0563,
1.0,0.9526,0.9034,0.8526,0.8048,0.7581,0.7131,0.6613,0.6141,0.5593,0.5098,0.4569,0.4115,0.3596,0.3103,0.2581,0.211,0.162,0.1138,0.0634,
1.0,0.9489,0.8979,0.846,0.7964,0.7459,0.6932,0.6463,0.5976,0.549,0.5,0.4462,0.3951,0.3456,0.2981,0.248,0.199,0.1497,0.0986,0.0477,
1.0,0.9552,0.906,0.856,0.806,0.754,0.7002,0.6533,0.6038,0.5544,0.5058,0.4569,0.4069,0.3543,0.3037,0.2532,0.2021,0.1517,0.0992,0.0516,
1.0,0.9478,0.8992,0.8512,0.802,0.7492,0.7004,0.6536,0.6058,0.5594,0.5124,0.4603,0.4089,0.3584,0.3056,0.2573,0.2038,0.153,0.1025,0.0499,
1.0,0.952,0.903,0.8559,0.8062,0.7558,0.703,0.6521,0.6031,0.5574,0.5042,0.4545,0.4031,0.3544,0.3028,0.2532,0.2051,0.1536,0.1036,0.0538,
1.0,0.95,0.8938,0.8417,0.7937,0.7434,0.6954,0.6482,0.5979,0.5459,0.4923,0.4391,0.3854,0.3344,0.2794,0.2264,0.1779,0.1286,0.0783,0.028,
1.0,0.9491,0.8981,0.8467,0.7979,0.7442,0.6957,0.6466,0.595,0.5441,0.4921,0.4391,0.392,0.3412,0.2916,0.2441,0.1997,0.1504,0.0997,0.0491,
1.0,0.9512,0.8974,0.8477,0.7967,0.7495,0.6984,0.646,0.5984,0.5485,0.502,0.45,0.4002,0.3515,0.301,0.2482,0.1984,0.1512,0.1001,0.0507,
1.0,0.9538,0.9056,0.8546,0.8044,0.7545,0.7066,0.6529,0.6052,0.5554,0.5077,0.4599,0.4129,0.3653,0.3167,0.2668,0.2164,0.1642,0.115,0.0659,
1.0,0.9551,0.9032,0.8525,0.8008,0.7501,0.7016,0.6528,0.6037,0.5547,0.5052,0.458,0.4088,0.3561,0.3052,0.2554,0.2019,0.1522,0.1026,0.053,
1.0,0.9534,0.9027,0.8529,0.8037,0.7492,0.6953,0.6447,0.594,0.5376,0.488,0.4364,0.3912,0.3435,0.2931,0.2434,0.1944,0.1478,0.0972,0.0466,
1.0,0.9509,0.9004,0.8508,0.8004,0.75,0.6977,0.6466,0.5986,0.5492,0.4974,0.4466,0.398,0.3471,0.296,0.2446,0.1935,0.14,0.0892,0.0399,
1.0,0.9511,0.9047,0.8529,0.8016,0.7545,0.7032,0.6509,0.5997,0.5516,0.4989,0.4518,0.4005,0.3529,0.3015,0.2521,0.2028,0.1506,0.1032,0.054,
1.0,0.9485,0.9017,0.8513,0.7991,0.7488,0.7003,0.649,0.6004,0.5516,0.4988,0.4513,0.3989,0.3486,0.2996,0.2491,0.1966,0.1444,0.0962,0.0484,
1.0,0.9482,0.8961,0.846,0.7928,0.7427,0.6913,0.6434,0.5936,0.5431,0.4927,0.4378,0.3891,0.3397,0.2909,0.2436,0.1943,0.1467,0.0971,0.0462,
1.0,0.9517,0.8994,0.8473,0.7981,0.7462,0.6973,0.6474,0.5963,0.5454,0.493,0.4425,0.3936,0.3412,0.2893,0.2352,0.1846,0.1355,0.0867,0.0338,
1.0,0.9483,0.8977,0.8451,0.7947,0.7452,0.6967,0.6473,0.6008,0.5508,0.4981,0.4472,0.397,0.35,0.3024,0.2516,0.2064,0.1531,0.1059,0.0582,
1.0,0.9491,0.8957,0.8494,0.7987,0.7462,0.6935,0.6435,0.5909,0.5415,0.493,0.4447,0.3922,0.3418,0.2932,0.2487,0.1994,0.1477,0.095,0.0429,
1.0,0.9485,0.9012,0.8478,0.799,0.7491,0.7007,0.6498,0.5979,0.5429,0.4939,0.4391,0.3882,0.3331,0.2827,0.2349,0.1854,0.1318,0.0807,0.0292,
1.0,0.9502,0.9004,0.8496,0.8031,0.7523,0.7016,0.648,0.5959,0.5481,0.4991,0.4476,0.3985,0.351,0.2983,0.2444,0.1956,0.1465,0.1021,0.052,
1.0,0.9507,0.9018,0.8517,0.8056,0.7563,0.7095,0.6577,0.6075,0.5602,0.5131,0.4627,0.4095,0.3545,0.3074,0.2585,0.2098,0.1574,0.1081,0.0622,
1.0,0.9515,0.9055,0.8557,0.8059,0.7603,0.7103,0.6623,0.6128,0.5639,0.5118,0.4611,0.4134,0.3631,0.3176,0.2705,0.2204,0.1747,0.125,0.0782,
1.0,0.9501,0.901,0.8541,0.8059,0.7546,0.7062,0.6539,0.6052,0.5556,0.5059,0.4539,0.4046,0.3495,0.2986,0.2465,0.1961,0.1453,0.0928,0.0432,
